node,networkEfficiency_before,ClusteringCoefficient_before,networkEfficiency_after,ClusteringCoefficient_after,connectivity_after,efficiency_change,clustering_change,efficiency_change_percentile,clustering_change_percentile,connectivity_after_percentile
US10232024-B2,0.197230574499739,0.2848666736292494,0.1971804034375634,0.2851257783416609,0.99812734082397,5.017106217558576e-05,-0.0002591047124114,0.6123595505617978,0.5374531835205992,0.5814606741573034
US11090376-B2,0.197230574499739,0.2848666736292494,0.1970973562467138,0.2838129933167828,0.99812734082397,0.0001332182530252,0.0010536803124666,0.7471910112359551,0.8164794007490637,0.5814606741573034
US10189802-B2,0.197230574499739,0.2848666736292494,0.197227439047592,0.2847057575935914,0.99812734082397,3.135452146973972e-06,0.0001609160356579,0.5074906367041199,0.6161048689138576,0.5814606741573034
US11324770-B2,0.197230574499739,0.2848666736292494,0.196884919173836,0.2845590885444833,0.99812734082397,0.0003456553259029,0.000307585084766,0.8726591760299626,0.649812734082397,0.5814606741573034
US6884435-B1,0.197230574499739,0.2848666736292494,0.1973528588855199,0.2855500352671375,0.99812734082397,-0.0001222843857809,-0.000683361637888,0.299625468164794,0.24250936329588016,0.5814606741573034
US6127116-A,0.197230574499739,0.2848666736292494,0.2094189170735677,0.2958208910000386,0.9325842696629212,-0.0121883425738287,-0.0109542173707891,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875
US11351244-B2,0.197230574499739,0.2848666736292494,0.1971008828869542,0.285025237399571,0.99812734082397,0.0001296916127847,-0.0001585637703215,0.7406367041198502,0.545880149812734,0.5814606741573034
US10702599-B2,0.197230574499739,0.2848666736292494,0.1968129397379923,0.285454447979474,0.99812734082397,0.0004176347617466,-0.0005877743502245,0.9082397003745318,0.3202247191011236,0.5814606741573034
US8563706-B2,0.197230574499739,0.2848666736292494,0.197548725808858,0.2854011326792105,0.99812734082397,-0.000318151309119,-0.000534459049961,0.0945692883895131,0.4288389513108614,0.5814606741573034
US11351239-B2,0.197230574499739,0.2848666736292494,0.1971008828869542,0.285025237399571,0.99812734082397,0.0001296916127847,-0.0001585637703215,0.7406367041198502,0.545880149812734,0.5814606741573034
US7201907-B1,0.197230574499739,0.2848666736292494,0.1970992595128752,0.2852000471637306,0.99812734082397,0.0001313149868637,-0.0003333735344812,0.7434456928838952,0.5149812734082397,0.5814606741573034
US8968746-B2,0.197230574499739,0.2848666736292494,0.196518023126722,0.2885670504374148,0.99812734082397,0.0007125513730169,-0.0037003768081653,0.949438202247191,0.013108614232209739,0.5814606741573034
US9155788-B2,0.197230574499739,0.2848666736292494,0.1966585437101186,0.2825895104614377,0.99812734082397,0.0005720307896203,0.0022771631678116,0.9344569288389513,0.9400749063670412,0.5814606741573034
US9352028-B2,0.197230574499739,0.2848666736292494,0.1973201561967286,0.2855053644907594,0.99812734082397,-8.958169698963792e-05,-0.0006386908615099,0.3408239700374532,0.2696629213483146,0.5814606741573034
US7342002-B2,0.197230574499739,0.2848666736292494,0.1973402944712152,0.2854973466591017,0.99812734082397,-0.0001097199714762,-0.0006306730298523,0.31835205992509363,0.28558052434456926,0.5814606741573034
US6531135-B1,0.197230574499739,0.2848666736292494,0.1971452942249018,0.2841053637005288,0.99812734082397,8.528027483720169e-05,0.0007613099287206,0.653558052434457,0.7734082397003745,0.5814606741573034
US7045335-B2,0.197230574499739,0.2848666736292494,0.1969783637879365,0.2832697486347193,0.99812734082397,0.0002522107118024,0.0015969249945301,0.846441947565543,0.8895131086142322,0.5814606741573034
US7666408-B2,0.197230574499739,0.2848666736292494,0.1966858784406553,0.285343293193755,0.99812734082397,0.0005446960590836,-0.0004766195645055,0.9250936329588015,0.49063670411985016,0.5814606741573034
US7273617-B2,0.197230574499739,0.2848666736292494,0.1973825255281317,0.2845063582853742,0.99812734082397,-0.0001519510283927,0.0003603153438752,0.2602996254681648,0.6741573033707865,0.5814606741573034
US8859208-B2,0.197230574499739,0.2848666736292494,0.1970354469169706,0.2852575403857333,0.99812734082397,0.0001951275827683,-0.0003908667564839,0.8052434456928839,0.5112359550561798,0.5814606741573034
US8454974-B2,0.197230574499739,0.2848666736292494,0.1975501364649542,0.2854011326792105,0.99812734082397,-0.0003195619652152,-0.000534459049961,0.0898876404494382,0.4288389513108614,0.5814606741573034
WO2008014979-A3,0.197230574499739,0.2848666736292494,0.1970431257856145,0.2848818177060678,0.99812734082397,0.0001874487141244,-1.514407681840746e-05,0.8014981273408239,0.5805243445692884,0.5814606741573034
WO2010066418-A1,0.197230574499739,0.2848666736292494,0.1973911492967879,0.2854011326792105,0.99812734082397,-0.0001605747970488,-0.000534459049961,0.24812734082397003,0.4288389513108614,0.5814606741573034
US7449324-B2,0.197230574499739,0.2848666736292494,0.1969019868951662,0.2844059115335871,0.99812734082397,0.0003285876045727,0.0004607620956623,0.8707865168539326,0.6947565543071161,0.5814606741573034
US7465574-B2,0.197230574499739,0.2848666736292494,0.1967981891512198,0.286440554551938,0.99812734082397,0.0004323853485191,-0.0015738809226886,0.9101123595505618,0.07865168539325842,0.5814606741573034
US7537767-B2,0.197230574499739,0.2848666736292494,0.1971060823815015,0.2854011326792105,0.99812734082397,0.0001244921182374,-0.000534459049961,0.7303370786516854,0.4288389513108614,0.5814606741573034
US6767699-B2,0.197230574499739,0.2848666736292494,0.1972269471421504,0.2843202640285772,0.99812734082397,3.627357588603664e-06,0.0005464096006722,0.5112359550561798,0.7172284644194756,0.5814606741573034
US10266485-B2,0.197230574499739,0.2848666736292494,0.1970755596801425,0.2854512793041185,0.99812734082397,0.0001550148195964,-0.0005846056748691,0.7687265917602997,0.32303370786516855,0.5814606741573034
WO2007025760-A2,0.197230574499739,0.2848666736292494,0.1973911492967879,0.2854011326792105,0.99812734082397,-0.0001605747970488,-0.000534459049961,0.24812734082397003,0.4288389513108614,0.5814606741573034
US7402429-B1,0.197230574499739,0.2848666736292494,0.1971185160881561,0.2855037613771569,0.99812734082397,0.0001120584115828,-0.0006370877479074,0.6947565543071161,0.27340823970037453,0.5814606741573034
US7201911-B1,0.197230574499739,0.2848666736292494,0.1974217429498036,0.2855262108530692,0.99812734082397,-0.0001911684500646,-0.0006595372238197,0.20411985018726592,0.2556179775280899,0.5814606741573034
US8680258-B2,0.197230574499739,0.2848666736292494,0.197261594415437,0.2853701499795522,0.99812734082397,-3.1019915698093925e-05,-0.0005034763503027,0.4250936329588015,0.4868913857677903,0.5814606741573034
US8084037-B2,0.197230574499739,0.2848666736292494,0.1971273326887573,0.2859307109129245,0.99812734082397,0.0001032418109817,-0.001064037283675,0.6788389513108615,0.13951310861423222,0.5814606741573034
US7264810-B2,0.197230574499739,0.2848666736292494,0.19727416671761,0.2830778003598121,0.99812734082397,-4.359221787106349e-05,0.0017888732694372,0.39325842696629215,0.9119850187265918,0.5814606741573034
US10392341-B2,0.197230574499739,0.2848666736292494,0.1971140891153355,0.2841360633547563,0.99812734082397,0.0001164853844034,0.0007306102744931,0.7191011235955056,0.7668539325842697,0.5814606741573034
EP2397156-B1,0.197230574499739,0.2848666736292494,0.197473201735515,0.2857763672007865,0.99812734082397,-0.000242627235776,-0.000909693571537,0.16292134831460675,0.15636704119850187,0.5814606741573034
WO2006004648-A1,0.197230574499739,0.2848666736292494,0.1980166938959203,0.2841864221094702,0.99250936329588,-0.0007861193961813,0.0006802515197792,0.033707865168539325,0.7471910112359551,0.04588014981273408
US9254265-B2,0.197230574499739,0.2848666736292494,0.1966721188088604,0.284684166718342,0.99812734082397,0.0005584556908785,0.0001825069109073,0.9325842696629213,0.6235955056179775,0.5814606741573034
US8158416-B2,0.197230574499739,0.2848666736292494,0.1971149894479162,0.2845213833216081,0.99812734082397,0.0001155850518227,0.0003452903076412,0.7172284644194756,0.6685393258426966,0.5814606741573034
US8586364-B2,0.197230574499739,0.2848666736292494,0.1973005455286032,0.2848829516732246,0.99812734082397,-6.997102886424633e-05,-1.6278043975193057e-05,0.352059925093633,0.5786516853932584,0.5814606741573034
EP2548960-A1,0.197230574499739,0.2848666736292494,0.196923435534346,0.2842053662928736,0.99812734082397,0.000307138965393,0.0006613073363758,0.8632958801498127,0.7415730337078652,0.5814606741573034
US9238716-B2,0.197230574499739,0.2848666736292494,0.1972262635008448,0.2835487844853989,0.99812734082397,4.310998894141438e-06,0.0013178891438505,0.5149812734082397,0.8408239700374532,0.5814606741573034
EP1512746-A1,0.197230574499739,0.2848666736292494,0.1973988181775086,0.2838971488581535,0.99812734082397,-0.0001682436777696,0.0009695247710959,0.2340823970037453,0.8071161048689138,0.5814606741573034
US9764026-B2,0.197230574499739,0.2848666736292494,0.1970849047678858,0.2847301011085274,0.99812734082397,0.0001456697318531,0.000136572520722,0.7584269662921348,0.6067415730337079,0.5814606741573034
US7842798-B2,0.197230574499739,0.2848666736292494,0.1972554808677303,0.2848757772758064,0.99812734082397,-2.490636799135082e-05,-9.103646556929412e-06,0.43258426966292135,0.5823970037453183,0.5814606741573034
US8093033-B2,0.197230574499739,0.2848666736292494,0.1970348591435979,0.2846434254797251,0.99812734082397,0.0001957153561411,0.0002232481495243,0.8071161048689138,0.6292134831460674,0.5814606741573034
US9421255-B2,0.197230574499739,0.2848666736292494,0.1971330182168795,0.284106313536406,0.99812734082397,9.755628285942897e-05,0.0007603600928434,0.6741573033707865,0.7715355805243446,0.5814606741573034
US7455842-B2,0.197230574499739,0.2848666736292494,0.1973026096642072,0.2858389062877158,0.99812734082397,-7.203516446827041e-05,-0.0009722326584663,0.350187265917603,0.1441947565543071,0.5814606741573034
US6974686-B2,0.197230574499739,0.2848666736292494,0.1973641165169638,0.2856914927256681,0.99812734082397,-0.0001335420172248,-0.0008248190964186,0.2808988764044944,0.1797752808988764,0.5814606741573034
US6960569-B2,0.197230574499739,0.2848666736292494,0.197530373255641,0.2814611702026626,0.99812734082397,-0.000299798755902,0.0034055034265867,0.1198501872659176,0.9859550561797753,0.5814606741573034
US9655845-B2,0.197230574499739,0.2848666736292494,0.1972403945866163,0.2833175273123031,0.99812734082397,-9.82008687733238e-06,0.0015491463169463,0.48314606741573035,0.8782771535580525,0.5814606741573034
US9388389-B2,0.197230574499739,0.2848666736292494,0.1974201166467002,0.2854011326792105,0.99812734082397,-0.0001895421469612,-0.000534459049961,0.20599250936329588,0.4288389513108614,0.5814606741573034
US11141377-B2,0.197230574499739,0.2848666736292494,0.1957503749453898,0.2864021016914366,0.99812734082397,0.0014801995543491,-0.0015354280621871,0.9794007490636704,0.08052434456928839,0.5814606741573034
US10150797-B2,0.197230574499739,0.2848666736292494,0.1974154492729475,0.2854011326792105,0.99812734082397,-0.0001848747732085,-0.000534459049961,0.21161048689138576,0.4288389513108614,0.5814606741573034
AU2012204138-B2,0.197230574499739,0.2848666736292494,0.1972206114031895,0.2845458349465165,0.99812734082397,9.963096549436834e-06,0.0003208386827329,0.5374531835205992,0.6563670411985019,0.5814606741573034
US6562798-B1,0.197230574499739,0.2848666736292494,0.197269325876391,0.2847757418099171,0.99812734082397,-3.875137665204642e-05,9.0931819332285e-05,0.40636704119850187,0.5973782771535581,0.5814606741573034
US7235235-B2,0.197230574499739,0.2848666736292494,0.1972364690707984,0.2845018511136904,0.99812734082397,-5.894571059483766e-06,0.000364822515559,0.4868913857677903,0.6760299625468165,0.5814606741573034
US10383934-B2,0.197230574499739,0.2848666736292494,0.1971008828869548,0.2840751035226079,0.99812734082397,0.0001296916127841,0.0007915701066414,0.7378277153558053,0.7808988764044944,0.5814606741573034
EP2532649-A1,0.197230574499739,0.2848666736292494,0.197562132506862,0.2847530920824445,0.99625468164794,-0.000331558007123,0.0001135815468049,0.08426966292134831,0.599250936329588,0.11797752808988764
US8748591-B2,0.197230574499739,0.2848666736292494,0.197413259792665,0.2854011326792105,0.99812734082397,-0.000182685292926,-0.000534459049961,0.21348314606741572,0.4288389513108614,0.5814606741573034
US8840903-B2,0.197230574499739,0.2848666736292494,0.1974425321201783,0.2862141408092918,0.99812734082397,-0.0002119576204393,-0.0013474671800424,0.18726591760299627,0.0945692883895131,0.5814606741573034
WO2012135025-A3,0.197230574499739,0.2848666736292494,0.1971017211931014,0.2856224403310343,0.99812734082397,0.0001288533066375,-0.0007557667017848,0.7340823970037453,0.22284644194756553,0.5814606741573034
US8680063-B2,0.197230574499739,0.2848666736292494,0.1978240245479874,0.2859376009737203,0.99625468164794,-0.0005934500482484,-0.0010709273444708,0.04307116104868914,0.13202247191011235,0.11797752808988764
US7959928-B2,0.197230574499739,0.2848666736292494,0.1976265785405731,0.2872354885498033,0.99625468164794,-0.0003960040408341,-0.0023688149205539,0.07303370786516854,0.035580524344569285,0.11797752808988764
EP1930416-A1,0.197230574499739,0.2848666736292494,0.1979686072143462,0.2859376009737203,0.99625468164794,-0.0007380327146072,-0.0010709273444708,0.03745318352059925,0.13202247191011235,0.11797752808988764
US8097459-B2,0.197230574499739,0.2848666736292494,0.1970665989057611,0.2855967280068302,0.99812734082397,0.0001639755939778,-0.0007300543775807,0.7790262172284644,0.23220973782771537,0.5814606741573034
WO2009146867-A1,0.197230574499739,0.2848666736292494,0.1972407595619782,0.2843268005073173,0.99812734082397,-1.018506223929294e-05,0.000539873121932,0.4737827715355805,0.7153558052434457,0.5814606741573034
EP2365962-A2,0.197230574499739,0.2848666736292494,0.1973614727503019,0.2847965881722269,0.99812734082397,-0.0001308982505629,7.008545702247293e-05,0.2846441947565543,0.5917602996254682,0.5814606741573034
US9234013-B2,0.197230574499739,0.2848666736292494,0.1969079038137905,0.287100203406511,0.99812734082397,0.0003226706859484,-0.0022335297772615,0.8689138576779026,0.03932584269662921,0.5814606741573034
US6500662-B1,0.197230574499739,0.2848666736292494,0.1974085607617029,0.2835305416587662,0.99625468164794,-0.0001779862619639,0.0013361319704832,0.2209737827715356,0.8520599250936329,0.11797752808988764
US7678376-B2,0.197230574499739,0.2848666736292494,0.1971273326887573,0.2859307109129245,0.99812734082397,0.0001032418109817,-0.001064037283675,0.6788389513108615,0.13951310861423222,0.5814606741573034
US6790449-B2,0.197230574499739,0.2848666736292494,0.1960127683544869,0.2852357206372522,0.99625468164794,0.0012178061452521,-0.0003690470080027,0.9719101123595506,0.5131086142322098,0.11797752808988764
US6531313-B1,0.197230574499739,0.2848666736292494,0.1962652619876908,0.2854171800988772,0.99812734082397,0.0009653125120481,-0.0005505064696277,0.9662921348314607,0.350187265917603,0.5814606741573034
US7470426-B1,0.197230574499739,0.2848666736292494,0.1974246802059378,0.2854882406931477,0.99812734082397,-0.0001941057061988,-0.0006215670638983,0.199438202247191,0.29307116104868913,0.5814606741573034
US7115266-B2,0.197230574499739,0.2848666736292494,0.1972747544909834,0.2845161993591867,0.99812734082397,-4.417999124448069e-05,0.0003504742700627,0.3913857677902622,0.6704119850187266,0.5814606741573034
WO2004112831-A3,0.197230574499739,0.2848666736292494,0.1972070926156016,0.2857778625648726,0.99812734082397,2.348188413739405e-05,-0.0009111889356231,0.5543071161048689,0.149812734082397,0.5814606741573034
US7566458-B2,0.197230574499739,0.2848666736292494,0.19702310367613,0.2835490911042198,0.99812734082397,0.0002074708236089,0.0013175825250296,0.8146067415730337,0.8389513108614233,0.5814606741573034
EP1925317-A1,0.197230574499739,0.2848666736292494,0.1972463210763764,0.285503469366913,0.99812734082397,-1.5746576637443166e-05,-0.0006367957376636,0.45786516853932585,0.27808988764044945,0.5814606741573034
US7850977-B2,0.197230574499739,0.2848666736292494,0.1973068945509086,0.283918307746389,0.99625468164794,-7.632005116961493e-05,0.0009483658828604,0.34831460674157305,0.797752808988764,0.11797752808988764
US7517520-B2,0.197230574499739,0.2848666736292494,0.1976314177520112,0.2868147939561764,0.99625468164794,-0.0004008432522722,-0.0019481203269269,0.07116104868913857,0.05056179775280899,0.11797752808988764
WO2021213924-A1,0.197230574499739,0.2848666736292494,0.197499821762593,0.2854011326792105,0.99812734082397,-0.000269247262854,-0.000534459049961,0.1441947565543071,0.4288389513108614,0.5814606741573034
WO2004022716-A3,0.197230574499739,0.2848666736292494,0.1971567213574268,0.2854058292904818,0.99812734082397,7.385314231220241e-05,-0.0005391556612324,0.6432584269662921,0.3801498127340824,0.5814606741573034
US8188261-B2,0.197230574499739,0.2848666736292494,0.1972414842867419,0.2854458034555885,0.99812734082397,-1.0909787002993944e-05,-0.0005791298263391,0.46722846441947563,0.32865168539325845,0.5814606741573034
US9636410-B2,0.197230574499739,0.2848666736292494,0.1972909402978074,0.2835283962848981,0.99812734082397,-6.036579806847908e-05,0.0013382773443513,0.3595505617977528,0.8548689138576779,0.5814606741573034
US7888112-B2,0.197230574499739,0.2848666736292494,0.1963364778995766,0.2809883472157684,0.99812734082397,0.0008940966001623,0.003878326413481,0.9606741573033708,0.9887640449438202,0.5814606741573034
US8636696-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.36704119850187267,0.5814606741573034
US8158418-B2,0.197230574499739,0.2848666736292494,0.1973586103546492,0.2855649255259302,0.99812734082397,-0.0001280358549102,-0.0006982518966807,0.2883895131086142,0.23595505617977527,0.5814606741573034
US8652465-B2,0.197230574499739,0.2848666736292494,0.1977745622640208,0.2860002576153243,0.99625468164794,-0.0005439877642818,-0.0011335839860748,0.04681647940074907,0.11610486891385768,0.11797752808988764
US8999351-B2,0.197230574499739,0.2848666736292494,0.1973953896618372,0.2854011326792105,0.99812734082397,-0.0001648151620982,-0.000534459049961,0.2397003745318352,0.4288389513108614,0.5814606741573034
US6719979-B2,0.197230574499739,0.2848666736292494,0.1971212562316447,0.2854187925746073,0.99812734082397,0.0001093182680942,-0.0005521189453578,0.6928838951310862,0.3464419475655431,0.5814606741573034
US9839697-B2,0.197230574499739,0.2848666736292494,0.1971950781794529,0.2833690861258582,0.99812734082397,3.5496320286071414e-05,0.0014975875033912,0.5730337078651685,0.8745318352059925,0.5814606741573034
US6841364-B2,0.197230574499739,0.2848666736292494,0.1973860521683695,0.2837392079872671,0.99812734082397,-0.0001554776686305,0.0011274656419823,0.2565543071161049,0.8220973782771536,0.5814606741573034
US9683233-B2,0.197230574499739,0.2848666736292494,0.1972091847404142,0.2841742908048075,0.99812734082397,2.138975932475251e-05,0.0006923828244419,0.5514981273408239,0.7537453183520599,0.5814606741573034
US8105578-B2,0.197230574499739,0.2848666736292494,0.1976999834626226,0.2860248727245258,0.99625468164794,-0.0004694089628836,-0.0011581990952764,0.05805243445692884,0.11423220973782772,0.11797752808988764
US7205013-B2,0.197230574499739,0.2848666736292494,0.1969769375126886,0.2855260342887357,0.99812734082397,0.0002536369870503,-0.0006593606594862,0.848314606741573,0.2602996254681648,0.5814606741573034
US10124055-B2,0.197230574499739,0.2848666736292494,0.1968812971105305,0.2845117046560663,0.99625468164794,0.0003492773892084,0.0003549689731831,0.8745318352059925,0.6722846441947565,0.11797752808988764
US7410795-B2,0.197230574499739,0.2848666736292494,0.1970039518352922,0.2821368133298586,0.99812734082397,0.0002266226644467,0.0027298602993908,0.8277153558052435,0.9681647940074907,0.5814606741573034
US7709007-B2,0.197230574499739,0.2848666736292494,0.1970910306856481,0.28445245814869,0.99812734082397,0.0001395438140908,0.0004142154805594,0.7528089887640449,0.6816479400749064,0.5814606741573034
EP2747778-B1,0.197230574499739,0.2848666736292494,0.1974454437024606,0.2856512890269279,0.99812734082397,-0.0002148692027216,-0.0007846153976784,0.17883895131086142,0.20224719101123595,0.5814606741573034
US11318213-B2,0.197230574499739,0.2848666736292494,0.1971984115375731,0.2850074998681486,0.99812734082397,3.216296216584924e-05,-0.0001408262388991,0.5599250936329588,0.5543071161048689,0.5814606741573034
US9457080-B2,0.197230574499739,0.2848666736292494,0.197388960384118,0.2844630463752705,0.99812734082397,-0.000158385884379,0.0004036272539789,0.25280898876404495,0.6797752808988764,0.5814606741573034
US7407790-B2,0.197230574499739,0.2848666736292494,0.1972714159460525,0.2854011326792105,0.99812734082397,-4.084144631355535e-05,-0.000534459049961,0.40074906367041196,0.4288389513108614,0.5814606741573034
US9764031-B2,0.197230574499739,0.2848666736292494,0.1974108264735325,0.2840878118536946,0.99812734082397,-0.0001802519737935,0.0007788617755548,0.21816479400749064,0.7780898876404494,0.5814606741573034
US10632190-B2,0.197230574499739,0.2848666736292494,0.1972340951357629,0.282257799048072,0.99812734082397,-3.520636023962576e-06,0.0026088745811774,0.4943820224719101,0.9644194756554307,0.5814606741573034
US5639650-A,0.197230574499739,0.2848666736292494,0.1971947063731591,0.2838122351708116,0.99812734082397,3.586812657987992e-05,0.0010544384584378,0.5805243445692884,0.8183520599250936,0.5814606741573034
US7771979-B2,0.197230574499739,0.2848666736292494,0.1975036949936855,0.2864921977263682,0.99438202247191,-0.0002731204939465,-0.0016255240971187,0.13857677902621723,0.07116104868913857,0.06367041198501873
US9688729-B2,0.197230574499739,0.2848666736292494,0.1974964865770855,0.2859734047689226,0.99625468164794,-0.0002659120773464,-0.0011067311396731,0.14606741573033707,0.12172284644194757,0.11797752808988764
US8673317-B2,0.197230574499739,0.2848666736292494,0.1969837502817077,0.2846726244022551,0.99812734082397,0.0002468242180312,0.0001940492269942,0.8426966292134831,0.6254681647940075,0.5814606741573034
DE10229872-A1,0.197230574499739,0.2848666736292494,0.1972613566246049,0.284997806772173,0.99812734082397,-3.078212486598564e-05,-0.0001311331429235,0.42696629213483145,0.5580524344569289,0.5814606741573034
WO2005055979-A2,0.197230574499739,0.2848666736292494,0.1973567705633148,0.2865476826062482,0.99812734082397,-0.0001261960635758,-0.0016810089769987,0.2902621722846442,0.06741573033707865,0.5814606741573034
US6264957-B1,0.197230574499739,0.2848666736292494,0.1971243822151769,0.2827145050732959,0.99812734082397,0.000106192284562,0.0021521685559535,0.6835205992509363,0.9344569288389513,0.5814606741573034
WO2004092329-A3,0.197230574499739,0.2848666736292494,0.1969671855440647,0.2855307219016543,0.99812734082397,0.0002633889556742,-0.0006640482724048,0.8539325842696629,0.250936329588015,0.5814606741573034
EP1383556-B1,0.197230574499739,0.2848666736292494,0.1970711457820011,0.2845244514950431,0.99812734082397,0.0001594287177378,0.0003422221342063,0.7734082397003745,0.6647940074906367,0.5814606741573034
US5869036-A,0.197230574499739,0.2848666736292494,0.1966163620355595,0.2834260543908115,0.99812734082397,0.0006142124641794,0.0014406192384379,0.9438202247191011,0.8670411985018727,0.5814606741573034
WO2013034069-A1,0.197230574499739,0.2848666736292494,0.1972335424174041,0.2836136442614912,0.99812734082397,-2.9679176651586925e-06,0.0012530293677582,0.49625468164794007,0.8352059925093633,0.5814606741573034
WO2006098901-A3,0.197230574499739,0.2848666736292494,0.1972503527358828,0.2856760297646141,0.99812734082397,-1.9778236143852546e-05,-0.0008093561353647,0.44756554307116103,0.18726591760299627,0.5814606741573034
US6589531-B1,0.197230574499739,0.2848666736292494,0.1976616342940307,0.2844174993126411,0.99625468164794,-0.0004310597942917,0.0004491743166083,0.06367041198501873,0.6928838951310862,0.11797752808988764
US10695419-B2,0.197230574499739,0.2848666736292494,0.196827275810458,0.2827649021660359,0.99812734082397,0.0004032986892809,0.0021017714632134,0.9026217228464419,0.9307116104868914,0.5814606741573034
US10933127-B2,0.197230574499739,0.2848666736292494,0.1967953065367859,0.2850602960940604,0.99812734082397,0.000435267962953,-0.0001936224648109,0.9138576779026217,0.5411985018726592,0.5814606741573034
US8153141-B2,0.197230574499739,0.2848666736292494,0.1956064045251232,0.2839146865447908,0.99625468164794,0.0016241699746157,0.0009519870844585,0.9850187265917603,0.8014981273408239,0.11797752808988764
US10307374-B2,0.197230574499739,0.2848666736292494,0.1972167415134777,0.2853713521616251,0.99812734082397,1.383298626123075e-05,-0.0005046785323756,0.5468164794007491,0.4850187265917603,0.5814606741573034
US10117934-B2,0.197230574499739,0.2848666736292494,0.1972118042758593,0.2849142212166892,0.99812734082397,1.8770223879666093e-05,-4.754758743974463e-05,0.548689138576779,0.5711610486891385,0.5814606741573034
US8895025-B2,0.197230574499739,0.2848666736292494,0.1973684189671679,0.2844221710529693,0.99812734082397,-0.0001378444674289,0.0004445025762801,0.27340823970037453,0.6891385767790262,0.5814606741573034
WO2016135675-A1,0.197230574499739,0.2848666736292494,0.1972790820336107,0.2854011326792105,0.99812734082397,-4.85075338717833e-05,-0.000534459049961,0.38764044943820225,0.4288389513108614,0.5814606741573034
WO2014053634-A1,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.36704119850187267,0.5814606741573034
US6627202-B2,0.197230574499739,0.2848666736292494,0.1969807586268051,0.2857763672007865,0.99812734082397,0.0002498158729338,-0.000909693571537,0.8445692883895131,0.15636704119850187,0.5814606741573034
US8158601-B2,0.197230574499739,0.2848666736292494,0.1966158289487924,0.283141471747542,0.99812734082397,0.0006147455509465,0.0017252018817073,0.9456928838951311,0.9026217228464419,0.5814606741573034
US9884112-B2,0.197230574499739,0.2848666736292494,0.1974108264735325,0.2840878118536946,0.99812734082397,-0.0001802519737935,0.0007788617755548,0.21816479400749064,0.7780898876404494,0.5814606741573034
WO2011144358-A1,0.197230574499739,0.2848666736292494,0.1969163822538652,0.2839608492455596,0.99812734082397,0.0003141922458737,0.0009058243836898,0.8651685393258427,0.7921348314606742,0.5814606741573034
US5610054-A,0.197230574499739,0.2848666736292494,0.1985571057263577,0.2832743611556758,0.9906367041198502,-0.0013265312266187,0.0015923124735736,0.018726591760299626,0.8876404494382022,0.03277153558052434
WO2003097089-A3,0.197230574499739,0.2848666736292494,0.1971477764174977,0.2854836018048315,0.99812734082397,8.279808224123664e-05,-0.0006169281755821,0.648876404494382,0.29775280898876405,0.5814606741573034
US8591914-B2,0.197230574499739,0.2848666736292494,0.1970184014891428,0.2842868110705779,0.99812734082397,0.0002121730105961,0.0005798625586715,0.8183520599250936,0.7256554307116105,0.5814606741573034
US6251678-B1,0.197230574499739,0.2848666736292494,0.1974758040859776,0.2855083425425179,0.99812734082397,-0.0002452295862385,-0.0006416689132685,0.15730337078651685,0.26591760299625467,0.5814606741573034
US7763420-B2,0.197230574499739,0.2848666736292494,0.197352675311544,0.2847829838903299,0.99812734082397,-0.000122100811805,8.368973891947906e-05,0.30337078651685395,0.5936329588014981,0.5814606741573034
US9694065-B2,0.197230574499739,0.2848666736292494,0.1974240511925209,0.2825868737673906,0.99812734082397,-0.0001934766927819,0.0022797998618588,0.20224719101123595,0.9438202247191011,0.5814606741573034
US9572874-B2,0.197230574499739,0.2848666736292494,0.1971388231786718,0.285562724357239,0.99812734082397,9.175132106714612e-05,-0.0006960507279896,0.6666666666666666,0.23782771535580524,0.5814606741573034
EP2010659-A2,0.197230574499739,0.2848666736292494,0.1973313678123488,0.2825868737673906,0.99812734082397,-0.0001007933126098,0.0022797998618588,0.3333333333333333,0.9438202247191011,0.5814606741573034
US6764685-B1,0.197230574499739,0.2848666736292494,0.1972238002939349,0.2838800927435364,0.99812734082397,6.774205804083167e-06,0.000986580885713,0.5224719101123596,0.8099250936329588,0.5814606741573034
EP1721985-A1,0.197230574499739,0.2848666736292494,0.1976250958833592,0.2854011326792105,0.99812734082397,-0.0003945213836202,-0.000534459049961,0.07677902621722846,0.4288389513108614,0.5814606741573034
US6740740-B2,0.197230574499739,0.2848666736292494,0.1974442495027659,0.2820240219850266,0.99812734082397,-0.0002136750030269,0.0028426516442228,0.18164794007490637,0.9737827715355806,0.5814606741573034
US9226959-B2,0.197230574499739,0.2848666736292494,0.1969251227747092,0.285544171362674,0.99812734082397,0.0003054517250297,-0.0006774977334246,0.8614232209737828,0.24719101123595505,0.5814606741573034
US7314627-B2,0.197230574499739,0.2848666736292494,0.1973528588855188,0.2855500352671375,0.99812734082397,-0.0001222843857798,-0.000683361637888,0.301498127340824,0.24250936329588016,0.5814606741573034
